time,ax,ay,az,gx,gy,gz
1595879275,-0.5834,0.8229,0.1512,-0.4878,0.1829,-1.9512
1595879275,-0.5848,0.8221,0.1483,-0.4878,0.1220,-1.5244
1595879275,-0.5855,0.8223,0.1511,-0.3659,0.1220,-1.1585
1595879275,-0.5839,0.8210,0.1526,-0.2439,0.0000,-0.5488
1595879275,-0.5839,0.8232,0.1542,-0.3049,-0.0610,0.1829
1595879275,-0.5814,0.8268,0.1508,-0.2439,-0.1829,0.7927
1595879275,-0.5808,0.8260,0.1524,-0.1829,-0.1220,1.2805
1595879275,-0.5813,0.8278,0.1531,-0.1220,-0.2439,1.6463
1595879275,-0.5775,0.8287,0.1530,-0.1220,-0.2439,1.7073
1595879275,-0.5771,0.8298,0.1525,-0.1220,-0.1829,1.6463
1595879275,-0.5767,0.8309,0.1513,-0.1829,-0.2439,1.4024
1595879275,-0.5777,0.8298,0.1532,-0.1829,-0.1829,0.9146
1595879275,-0.5768,0.8303,0.1512,-0.1829,-0.0610,0.1829
1595879275,-0.5801,0.8297,0.1520,-0.3049,0.0610,-0.4268
1595879275,-0.5803,0.8282,0.1530,-0.3659,0.0610,-0.9756
1595879275,-0.5801,0.8245,0.1517,-0.3659,0.1220,-1.5244
1595879275,-0.5807,0.8268,0.1528,-0.4268,0.2439,-1.8293
1595879275,-0.5829,0.8253,0.1522,-0.4268,0.1829,-1.7683
1595879275,-0.5840,0.8235,0.1503,-0.4268,0.1829,-1.5854
1595879275,-0.5844,0.8224,0.1525,-0.4268,0.1220,-1.2195
1595879275,-0.5845,0.8231,0.1533,-0.3049,0.1220,-0.7317
1595879275,-0.5835,0.8245,0.1540,-0.3049,0.0000,-0.1220
1595879275,-0.5818,0.8245,0.1522,-0.3049,0.0000,0.3659
1595879275,-0.5809,0.8264,0.1514,-0.1220,-0.0610,0.8537
1595879275,-0.5791,0.8265,0.1534,-0.3049,-0.1220,1.1585
1595879275,-0.5806,0.8278,0.1541,-0.2439,-0.1829,1.2805
1595879275,-0.5797,0.8280,0.1522,-0.2439,-0.1220,1.2805
1595879275,-0.5786,0.8298,0.1508,-0.1829,-0.1220,1.1585
1595879275,-0.5770,0.8306,0.1537,-0.2439,-0.1220,0.7317
1595879275,-0.5786,0.8307,0.1512,-0.1829,-0.0610,0.3049
1595879275,-0.5792,0.8301,0.1509,-0.3659,-0.0610,-0.0610
1595879275,-0.5820,0.8297,0.1511,-0.3659,0.1220,-0.4878
1595879275,-0.5807,0.8276,0.1501,-0.3659,0.1220,-0.8537
1595879275,-0.5800,0.8274,0.1525,-0.3659,0.1220,-1.1585
1595879275,-0.5802,0.8250,0.1531,-0.4268,0.1829,-1.2805
1595879276,-0.5832,0.8228,0.1539,-0.4878,0.1220,-1.2805
1595879276,-0.5837,0.8229,0.1519,-0.4268,0.0610,-1.0976
1595879276,-0.5819,0.8231,0.1527,-0.4268,0.0000,-0.8537
1595879276,-0.5831,0.8238,0.1531,-0.3049,0.0000,-0.4268
1595879276,-0.5817,0.8253,0.1492,-0.3049,0.0000,-0.0610
1595879276,-0.5831,0.8229,0.1511,-0.3049,-0.0610,0.3659
1595879276,-0.5825,0.8271,0.1507,-0.2439,-0.1220,0.7317
1595879276,-0.5825,0.8263,0.1543,-0.1220,-0.1220,0.9756
1595879276,-0.5800,0.8273,0.1530,-0.2439,-0.1829,0.9756
1595879276,-0.5786,0.8284,0.1497,-0.2439,-0.1829,0.9756
1595879276,-0.5781,0.8275,0.1512,-0.2439,-0.1829,0.7927
1595879276,-0.5806,0.8282,0.1532,-0.2439,-0.0610,0.4878
1595879276,-0.5792,0.8284,0.1522,-0.2439,0.0000,0.1829
1595879276,-0.5792,0.8290,0.1531,-0.3049,0.0000,-0.1829
1595879276,-0.5813,0.8289,0.1534,-0.2439,0.0610,-0.4878
1595879276,-0.5813,0.8257,0.1516,-0.3659,0.0610,-0.7927
1595879276,-0.5793,0.8272,0.1518,-0.4268,0.1220,-0.9146
1595879276,-0.5823,0.8260,0.1512,-0.3659,0.0610,-0.9756
1595879276,-0.5828,0.8249,0.1531,-0.4268,0.1220,-0.9756
1595879276,-0.5828,0.8243,0.1528,-0.3659,0.0000,-0.8537
1595879276,-0.5828,0.8267,0.1525,-0.2439,0.0610,-0.6098
1595879276,-0.5817,0.8260,0.1522,-0.3049,0.0610,-0.3049
1595879276,-0.5809,0.8231,0.1509,-0.3049,0.0000,0.0000
1595879276,-0.5818,0.8252,0.1537,-0.3049,-0.1220,0.3659
1595879276,-0.5802,0.8247,0.1524,-0.2439,-0.1829,0.6707
1595879276,-0.5793,0.8274,0.1534,-0.1829,-0.1220,0.7927
1595879276,-0.5790,0.8290,0.1519,-0.2439,-0.1220,0.7927
1595879276,-0.5781,0.8271,0.1509,-0.2439,-0.1829,0.7317
1595879276,-0.5786,0.8264,0.1515,-0.1829,-0.1829,0.6098
1595879276,-0.5788,0.8292,0.1516,-0.1829,-0.1829,0.3659
1595879276,-0.5804,0.8301,0.1525,-0.2439,0.0000,0.0000
1595879276,-0.5797,0.8283,0.1505,-0.3659,0.0000,-0.3049
1595879276,-0.5767,0.8268,0.1518,-0.4878,0.0610,-0.5488
1595879276,-0.5798,0.8246,0.1517,-0.3659,0.1829,-0.7317
1595879276,-0.5797,0.8280,0.1525,-0.3659,0.1220,-0.7927
1595879276,-0.5817,0.8264,0.1512,-0.3659,0.1220,-0.7927
1595879276,-0.5825,0.8244,0.1522,-0.3049,0.0610,-0.7317
1595879276,-0.5828,0.8240,0.1508,-0.3659,-0.0610,-0.4878
1595879276,-0.5811,0.8255,0.1504,-0.3049,0.0000,-0.3049
1595879276,-0.5817,0.8276,0.1522,-0.3049,0.0000,-0.1220
1595879276,-0.5824,0.8271,0.1512,-0.2439,-0.0610,0.1220
1595879276,-0.5833,0.8283,0.1501,-0.2439,-0.0610,0.3049
1595879276,-0.5806,0.8255,0.1506,-0.2439,-0.0610,0.4268
1595879276,-0.5792,0.8267,0.1514,-0.2439,-0.1829,0.4878
1595879276,-0.5800,0.8279,0.1538,-0.2439,-0.1829,0.4878
1595879276,-0.5811,0.8290,0.1520,-0.2439,-0.1829,0.4878
1595879276,-0.5801,0.8279,0.1516,-0.3049,-0.0610,0.3049
1595879276,-0.5793,0.8306,0.1525,-0.1829,0.0000,0.0610
1595879276,-0.5789,0.8284,0.1522,-0.2439,-0.0610,-0.0610
1595879276,-0.5798,0.8284,0.1527,-0.3049,0.0000,-0.3049
1595879276,-0.5788,0.8256,0.1503,-0.3049,0.0000,-0.4878
1595879276,-0.5790,0.8265,0.1530,-0.3049,0.0000,-0.6098
1595879276,-0.5816,0.8284,0.1508,-0.3659,0.0000,-0.6098
1595879276,-0.5806,0.8278,0.1497,-0.3049,0.0610,-0.5488
1595879276,-0.5810,0.8245,0.1503,-0.3049,0.1220,-0.6098
1595879276,-0.5836,0.8251,0.1506,-0.3049,0.0610,-0.4878
1595879276,-0.5801,0.8243,0.1512,-0.3659,0.0000,-0.2439
1595879276,-0.5826,0.8271,0.1501,-0.4268,0.0000,0.0000
1595879276,-0.5812,0.8251,0.1516,-0.3049,0.0000,0.0610
1595879276,-0.5792,0.8267,0.1500,-0.3049,-0.0610,0.2439
1595879276,-0.5808,0.8259,0.1507,-0.3049,-0.1220,0.3659
1595879276,-0.5802,0.8270,0.1532,-0.2439,-0.1220,0.3659
1595879276,-0.5796,0.8282,0.1520,-0.2439,-0.1829,0.3659
1595879276,-0.5812,0.8279,0.1519,-0.3049,-0.1220,0.3049
